"geneid","betahat","rawp"
"72","ENSG00000005059.15",-0.295752132757935,0.0483712375563291
"73","ENSG00000005075.15",0.498813590328891,0.00486964401436784
"74","ENSG00000005100.12",-0.368391214992956,0.027088917685571
"75","ENSG00000005102.12",-0.588792248616571,0.0937773437910071
"76","ENSG00000005108.15",-1.34706910235135,0.0974278775371374
"77","ENSG00000005156.11",0.0636374681168651,0.58835902417054
"78","ENSG00000005175.9",-0.300053239537757,0.0665741174764399
"80","ENSG00000005189.19",0.358437786708468,0.247825012333457
"81","ENSG00000005194.14",-0.0298094163205867,0.814370132515914
"82","ENSG00000005206.16",-0.0676804275491563,0.76837187116829
"84","ENSG00000005243.9",-0.270113938524848,0.678333807256191
"85","ENSG00000005249.12",-0.0354743450248908,0.898011475048341
"86","ENSG00000005302.17",0.696929181426777,0.00372956025541658
"87","ENSG00000005339.14",0.0238401338682632,0.898942509340359
"88","ENSG00000005379.15",-0.396123385493581,0.209524296579947
"89","ENSG00000005381.7",0.908628245972919,0.112641022945378
"90","ENSG00000005436.13",-0.587306620715607,0.00660171405365794
"91","ENSG00000005448.16",-0.467509336941053,0.0767544440456542
"92","ENSG00000005469.11",-0.369727286387831,0.0866267945597595
"93","ENSG00000005471.15",-0.951869877453507,0.00795834861737003
"94","ENSG00000005483.20",-0.177180317015783,0.28045660976355
"95","ENSG00000005486.16",0.561498861605806,0.00335565838976058
"96","ENSG00000005513.9",-1.83868977401509,0.0109836727943067
"97","ENSG00000005700.14",-0.340608901329291,0.0533419062692246
"98","ENSG00000005801.16",-0.377208732603059,0.0108305275286395
"99","ENSG00000005810.17",-0.421492716469581,0.0352976275536316
"100","ENSG00000005812.10",-0.126610629571324,0.413938290693074
"101","ENSG00000005844.17",0.237418234501068,0.17948677864605
"102","ENSG00000005882.11",-0.254652158082007,0.179889271326291
"103","ENSG00000005884.17",-0.677040046104495,0.0566525717996746
"104","ENSG00000005889.15",-0.283976728605617,0.136494789085546
"105","ENSG00000005893.15",0.435820862570222,0.0777363277188256
"106","ENSG00000005961.17",0.371753855060307,0.402006466381325
"107","ENSG00000006007.11",0.491214122249112,0.00376281600986669
"108","ENSG00000006015.17",-0.14491318281649,0.400798002941275
"109","ENSG00000006016.10",-0.402428250438984,0.0470506663021379
"110","ENSG00000006025.11",-0.456260609548299,0.108461643364655
"111","ENSG00000006042.11",0.399367514963865,0.60380630221241
"112","ENSG00000006047.12",1.33815324346741,0.0454561667360076
"113","ENSG00000006062.13",-0.348075690309415,0.0592230794178742
"114","ENSG00000006118.14",0.761542799525569,0.0483488846667006
"115","ENSG00000006125.16",0.12367324199924,0.262813114368008
"116","ENSG00000006194.9",-0.246747897683087,0.0577176560087841
"117","ENSG00000006210.6",1.50565792118139,0.0433347018726054
"118","ENSG00000006282.20",-0.211938627315,0.351798708243438
"119","ENSG00000006283.17",0.0366011182178159,0.938828309212692
"120","ENSG00000006327.13",0.620794830208461,0.0364361623921052
"121","ENSG00000006377.10",-0.0363683213615865,0.93792719836618
"122","ENSG00000006432.15",-1.00592350323071,0.00418266860468273
"123","ENSG00000006451.7",-0.301445673889808,0.024613957717903
"124","ENSG00000006453.13",0.612486255486806,0.101809405429559
"125","ENSG00000006459.10",0.175670295875166,0.338815075131877
"126","ENSG00000006468.13",0.775088318631024,0.319278156945937
"127","ENSG00000006530.15",-0.512525849353289,0.0181187270591734
"129","ENSG00000006555.10",-0.457836716194235,0.0885301918888527
"130","ENSG00000006576.16",-0.440302208580285,0.00486048374500694
"131","ENSG00000006607.13",-0.250012988356181,0.145890526538435
"132","ENSG00000006625.17",-0.205404474225291,0.225196442643718
"133","ENSG00000006634.7",-0.566054680709807,0.019367107855569
"134","ENSG00000006638.11",-0.0906384058672317,0.731819386982309
"135","ENSG00000006652.13",0.315306401629867,0.28056552567424
"136","ENSG00000006659.12",0.201916189424192,0.727421601023082
"137","ENSG00000006695.10",-0.228085216762806,0.229964584320376
"138","ENSG00000006704.10",-0.941373423227624,0.255363002582876
"139","ENSG00000006712.14",0.293430826708004,0.035956627909632
"140","ENSG00000006715.15",0.0185102585980325,0.874983223809722
"141","ENSG00000006740.16",-1.04578698057314,0.130508482072749
"142","ENSG00000006744.18",-0.159897149357525,0.294391237624838
"143","ENSG00000006747.14",-0.783267070812419,0.406152266775363
"145","ENSG00000006757.11",-0.0921223997710757,0.670089484048122
"146","ENSG00000006788.12",0.958637000583989,0.101173243388671
"147","ENSG00000006831.9",0.149095283957794,0.153722228848565
"148","ENSG00000006837.11",-0.0539943439935625,0.919793154033692
"149","ENSG00000007001.12",0.726301390026141,0.204090330422706
"150","ENSG00000007038.10",-0.810824397738856,0.252633028173407
"151","ENSG00000007047.14",0.218106410919289,0.204285821070053
"152","ENSG00000007062.11",-0.733717491513808,0.270131119174292
"153","ENSG00000007080.10",0.157336201161236,0.342122867430036
"154","ENSG00000007129.17",0.57500741265688,0.00998126842200036
"155","ENSG00000007168.12",0.15177080383129,0.188059969355308
"156","ENSG00000007171.16",0.446276442257453,0.485545473537466
"157","ENSG00000007174.17",0.628418288317698,0.390111160148786
"158","ENSG00000007202.14",0.080395872636879,0.53695867083027
"160","ENSG00000007255.10",-0.176727811999783,0.370894378627034
"161","ENSG00000007264.14",-0.525184297590451,0.19160671620749
"162","ENSG00000007306.14",1.21628412420384,0.100674231543128
"163","ENSG00000007312.12",-0.424562187292708,0.147466428064401
"164","ENSG00000007314.11",-0.243976296093578,0.698461643731562
"165","ENSG00000007341.18",0.375311233825285,0.0201848773376049
"166","ENSG00000007350.16",-0.74012199367576,0.0691645268332929
"167","ENSG00000007372.20",-0.510517662281106,0.313405787364348
"168","ENSG00000007376.7",0.27107203967533,0.107099912665817
"169","ENSG00000007384.15",0.988679862950981,0.235392656205247
"170","ENSG00000007392.16",-0.431982951106984,0.046105718383686
"171","ENSG00000007402.11",-0.605385554323703,0.11279455716801
"172","ENSG00000007516.13",-0.592616245466481,0.0495231918703713
"173","ENSG00000007520.3",0.167249637261703,0.193543355597432
"174","ENSG00000007541.16",0.147834370232073,0.498605422783627
"175","ENSG00000007545.15",-0.25824740001103,0.26176039618244
"176","ENSG00000007866.18",2.03225504934348,0.0175231533010464
"177","ENSG00000007908.15",0.517824178340018,0.434389230656858
"178","ENSG00000007923.15",-0.130660015812879,0.383998582008622
"179","ENSG00000007933.12",0.339196606649012,0.539290028437302
"180","ENSG00000007944.14",-0.333489575295671,0.1895359876864
"181","ENSG00000007952.17",-0.295261902274002,0.741028228699987
"182","ENSG00000007968.6",0.768032861809939,0.0230570997312414
"183","ENSG00000008018.8",0.243749015527506,0.0514544634433859
"184","ENSG00000008056.12",0.927406156545932,0.0788386126804288
"185","ENSG00000008083.13",-0.235669591577703,0.168506860965387
"186","ENSG00000008086.11",0.599113253243191,0.0292441404868733
"187","ENSG00000008128.22",0.0373377290691747,0.830289461908609
"188","ENSG00000008130.15",0.638951264176457,0.0139684984889407
"190","ENSG00000008256.15",-0.412400104610557,0.0428643986811968
"191","ENSG00000008277.14",-0.697923887231572,0.146723340475998
"192","ENSG00000008282.8",-0.25813197254994,0.0514684822371467
"193","ENSG00000008283.15",0.0128895911266559,0.963827061758826
"194","ENSG00000008294.20",-0.192020739511063,0.379416880358519
"195","ENSG00000008300.15",-0.276254271484888,0.564567454785191
"196","ENSG00000008311.14",-1.61132582217743,0.0423515671715608
"197","ENSG00000008323.15",1.4229984667066,0.0179540444152256
"198","ENSG00000008324.10",0.0421826961074866,0.797604254970949
"200","ENSG00000008394.12",0.924177637564798,0.00787638242165141
"203","ENSG00000008441.16",0.0938579751413835,0.684309100370436
"204","ENSG00000008513.14",-0.237594024838889,0.0667598716108149
"206","ENSG00000008517.16",-0.59737005950356,0.130498748189751
"207","ENSG00000008710.18",-0.411626147871918,0.111925979332525
"208","ENSG00000008735.13",-0.0406153914225247,0.940177390115501
"209","ENSG00000008838.18",-0.223039206703726,0.178580703155499
"210","ENSG00000008853.16",-0.311860316963248,0.0803456282680074
"211","ENSG00000008869.11",-0.467551947278107,0.019295044082693
"212","ENSG00000008952.16",0.460881648890632,0.0600114025236459
"213","ENSG00000008988.9",-0.327356343124413,0.0993999211887535
"214","ENSG00000009307.15",-0.0905021451471691,0.296967510998612
"215","ENSG00000009335.17",-0.166128769486214,0.450305396218296
"216","ENSG00000009413.15",-0.720802662067402,0.0033237191764211
"217","ENSG00000009694.13",-0.082383098128411,0.895998189502589
"218","ENSG00000009724.16",-0.466833868545088,0.0451636627906961
"219","ENSG00000009765.14",0.876564741359764,0.12407556740225
"220","ENSG00000009780.15",-0.116898462926668,0.391148157790307
"221","ENSG00000009790.14",-0.29187692716421,0.0359962815383144
"222","ENSG00000009830.11",-0.203615255769754,0.238269500991933
"223","ENSG00000009844.15",0.208896859524951,0.194723372499086
"224","ENSG00000009950.15",2.21308410612521,0.0325747741071901
"225","ENSG00000009954.10",-0.444271172394421,0.0107026535660875
"226","ENSG00000010017.12",0.125368062555781,0.432672683545494
"227","ENSG00000010030.13",1.96937392797611,0.0228355285965798
"228","ENSG00000010072.15",-0.146716761805708,0.468368472791877
"229","ENSG00000010165.19",0.00654648966841249,0.958520284100778
"230","ENSG00000010219.13",-0.0908189955974101,0.616142889724109
"231","ENSG00000010244.17",-0.120611723943175,0.282428642554285
"232","ENSG00000010256.10",0.378331050495566,0.0289339873641279
"233","ENSG00000010270.13",0.318536370667455,0.033020303485126
"234","ENSG00000010278.12",-0.527957357209458,0.0596022034711498
"235","ENSG00000010282.14",2.49842503915832,0.00526276795951884
"236","ENSG00000010292.12",-0.228361647195563,0.235742524029364
"237","ENSG00000010295.19",0.105936514322964,0.542363797871691
"238","ENSG00000010310.8",-1.10478798723474,0.00808385308371314
"239","ENSG00000010318.20",0.04529047206831,0.84935015778268
"240","ENSG00000010319.6",-1.4201810273792,0.0407528471275948
"241","ENSG00000010322.15",0.0870507410180203,0.61625333087347
"242","ENSG00000010327.10",1.19869571761282,0.00325945670810328
"243","ENSG00000010361.13",-0.0779046686258831,0.626283305831372
"244","ENSG00000010379.15",-1.52971602462706,0.0839902102876416
"245","ENSG00000010404.17",-0.182871810959775,0.343356045082565
"246","ENSG00000010438.16",0.142961752985826,0.866467038136469
"247","ENSG00000010539.11",0.333535654178048,0.27413529106436
"248","ENSG00000010610.9",-0.443624669904688,0.0970145674945205
"249","ENSG00000010626.14",0.310477975553335,0.15486707253177
"250","ENSG00000010671.15",0.258588908448366,0.0642449548439634
"251","ENSG00000010704.18",-0.106556760328204,0.648471496227323
"252","ENSG00000010803.16",-0.634572985529588,0.00272927202218165
"253","ENSG00000010810.17",-0.393293233987493,0.0482759334386176
"254","ENSG00000010818.8",-0.502932358766333,0.0507010947983053
"255","ENSG00000010932.15",-0.466512813212183,0.439607583465871
"256","ENSG00000011007.12",-0.064081576131543,0.607995771332867
"258","ENSG00000011021.21",-0.202639955998273,0.22002930110201
"259","ENSG00000011028.13",-0.359278687818388,0.286615465026753
"260","ENSG00000011052.21",0.0926644991308105,0.607142959605982
"261","ENSG00000011105.11",-0.0437079763252261,0.896282548355033
"262","ENSG00000011114.14",-0.121092594217628,0.408912355519252
"263","ENSG00000011132.11",-0.110871222879666,0.482323061177099
"264","ENSG00000011143.16",-0.491842165655255,0.0350461662993117
"265","ENSG00000011198.7",0.277299898255706,0.301943280250478
"266","ENSG00000011201.11",-0.281171587496282,0.786059776585915
"267","ENSG00000011243.17",0.0418585898118418,0.82781722424262
"268","ENSG00000011258.15",-0.32420724581801,0.0277686845254921
"269","ENSG00000011260.13",-0.16855331557389,0.175606225895078
"270","ENSG00000011275.18",-0.288101614522778,0.114973804420397
"271","ENSG00000011295.15",-0.394420616781924,0.00899720048989974
"272","ENSG00000011304.18",-0.220834565034025,0.0658130025777136
"273","ENSG00000011332.19",0.730457985354134,0.409891444057706
"274","ENSG00000011376.9",-0.365158437029047,0.0291184392393498
"275","ENSG00000011405.13",-0.47036161217801,0.0139354931034206
"276","ENSG00000011422.11",0.445461756779926,0.16640031839043
"277","ENSG00000011426.10",-0.711198362797681,0.225825863070526
"278","ENSG00000011451.17",-0.0111264368169647,0.951296748264605
"279","ENSG00000011454.16",-0.205833975782758,0.0838499284061237
"280","ENSG00000011465.16",-0.207303856663219,0.829075003932934
"281","ENSG00000011478.11",-0.319319853696276,0.151849148853096
"282","ENSG00000011485.14",-0.339815955574517,0.0858433800940572
"283","ENSG00000011523.13",-0.215943314014663,0.254672992656533
"284","ENSG00000011566.14",-0.471335897507592,0.0347209966970562
"285","ENSG00000011590.13",-0.165315459213689,0.573320225659943
"287","ENSG00000011638.10",-0.165706871226718,0.32419957891784
"288","ENSG00000012048.20",0.0434146649831079,0.851328865089913
"289","ENSG00000012061.15",-0.241294668269037,0.102685713050999
"290","ENSG00000012124.15",-0.519012908632546,0.123725221445636
"291","ENSG00000012171.18",0.93922829815941,0.048931315075999
"292","ENSG00000012174.11",-0.15873154536466,0.451142759882307
"293","ENSG00000012211.12",0.320784804402319,0.0711189319827873
"294","ENSG00000012223.12",1.90193890697419,0.0527343257364697
"295","ENSG00000012232.8",0.176451729028237,0.26712868091014
"296","ENSG00000012660.13",0.171745282705024,0.42707741325013
"298","ENSG00000012817.15",1.0217675661905,0.642193224316385
"299","ENSG00000012822.15",-0.109991098281755,0.490581684294525
"300","ENSG00000012963.14",-0.210447262764559,0.0934883285652061
"302","ENSG00000013016.15",-0.317674485033039,0.087406059251757
"303","ENSG00000013275.7",0.0560630568662084,0.619000974231948
"304","ENSG00000013288.8",-0.00749554623651438,0.964374450040363
"305","ENSG00000013293.5",0.299790918793097,0.621761963956003
"306","ENSG00000013297.10",-0.918507810839104,0.19297046441788
"307","ENSG00000013306.15",-0.517028409060665,0.165370853028837
"309","ENSG00000013374.15",0.331528861778121,0.265893125398838
"310","ENSG00000013375.15",-0.299861041777817,0.0367044378546872
"311","ENSG00000013392.7",-0.171072706487511,0.506046299203377
"312","ENSG00000013441.15",-0.452275330348734,0.0138060358539878
"313","ENSG00000013503.9",-0.169505905071645,0.441378135340394
"314","ENSG00000013523.9",-0.433758540036849,0.0405765157763192
"315","ENSG00000013561.17",-0.049144551140288,0.673404126102646
"317","ENSG00000013573.16",-0.616967118883685,0.112731143307081
"318","ENSG00000013583.8",0.530980021363427,0.01717745085799
"319","ENSG00000013588.6",0.143242315729834,0.823657117097573
"320","ENSG00000013619.13",-1.58011473566074,0.0392581770520528
"321","ENSG00000013725.14",-0.893784582831868,0.0253941587453679
"322","ENSG00000013810.18",0.369779149421487,0.0594922317792987
"323","ENSG00000014123.9",-0.455900427198055,0.0252034516344617
"324","ENSG00000014138.8",0.0499540157586621,0.713542955121458
"325","ENSG00000014164.6",0.937058219517608,0.010691903146685
"327","ENSG00000014257.15",1.06867114706963,0.00316847485430696
"328","ENSG00000014641.17",-0.113055646163306,0.344703878747779
"329","ENSG00000014824.13",0.0831868380898839,0.573368937480128
"331","ENSG00000014919.12",0.381663607346082,0.0053820482660343
"332","ENSG00000015133.18",-0.445321182689938,0.0268691056190618
"333","ENSG00000015153.14",-0.324272013281857,0.0402637522700498
"336","ENSG00000015413.9",-0.531720848299161,0.505122369488996
"337","ENSG00000015475.18",0.322425807733868,0.137583731221597
"338","ENSG00000015479.17",-0.364287812447351,0.00540063673565781
"339","ENSG00000015520.14",-0.462777560614458,0.584603955585431
"340","ENSG00000015532.9",-0.0830842096938793,0.622722107565551
"341","ENSG00000015568.12",-0.431502903452731,0.0175681645616872
"342","ENSG00000015592.16",-0.927950844405679,0.128350896983001
"343","ENSG00000015676.17",-0.315415042398222,0.0351735434931218
"344","ENSG00000016391.10",0.139984314926134,0.798039017074246
"345","ENSG00000016864.17",-0.174715601781641,0.151044832003938
"346","ENSG00000017260.19",-0.198848022685653,0.103042315375658
"347","ENSG00000017427.15",-1.02095013351611,0.310968172372115
"348","ENSG00000017483.14",-0.174426487678424,0.466195756599223
"349","ENSG00000017797.11",-0.0033411908012736,0.982534634215108
"350","ENSG00000018189.12",-0.128427960707274,0.406315985122585
"352","ENSG00000018408.14",0.745326592382272,0.0173175962233183
"353","ENSG00000018510.13",0.0579969472735445,0.735531633825692
"354","ENSG00000018607.6",-0.18577128096621,0.751793144523366
"355","ENSG00000018610.13",0.0729328462769293,0.578376371801714
"356","ENSG00000018625.14",1.07468201976524,0.14604999854589
"358","ENSG00000018869.16",-0.350581653864314,0.18305252973217
"359","ENSG00000019102.11",-0.0183783156808236,0.955254413809926
"360","ENSG00000019144.17",-0.593412878809172,0.356312681358061
"361","ENSG00000019169.10",1.36450872307092,0.00735220261844745
"362","ENSG00000019186.9",-1.91531343671894,0.0104087251405155
"363","ENSG00000019485.12",-0.585699289194253,0.0245196630721947
"364","ENSG00000019505.7",0.363103736492617,0.571727058019614
"365","ENSG00000019549.8",-0.137917697197782,0.795786221842216
"366","ENSG00000019582.14",-0.133375203030889,0.430732320103815
"367","ENSG00000019991.15",1.93371357233599,0.00782605240780322
"368","ENSG00000019995.6",-0.0526454375301326,0.677244739717678
"369","ENSG00000020129.15",-0.184459983387311,0.263193659781679
"371","ENSG00000020256.19",-0.559954422497116,0.014991864900608
"372","ENSG00000020426.10",-0.437484573238234,0.0691266673546516
"373","ENSG00000020577.13",0.972872236288137,0.0093573548105803
"374","ENSG00000020633.18",-0.527166697548458,0.0470197040571887
"376","ENSG00000021300.13",-1.21344962173083,0.00368834233979118
"378","ENSG00000021461.16",0.325268052561406,0.705077961903402
"379","ENSG00000021488.12",-0.499552235807818,0.554594064595652
"380","ENSG00000021574.11",0.0217307511596543,0.891601698799305
"381","ENSG00000021645.18",0.304464767163382,0.619168208038263
"382","ENSG00000021762.19",0.379214721679659,0.143896001906137
"383","ENSG00000021776.10",-0.208191766349489,0.157964013450128
"384","ENSG00000021826.14",-1.20565214297615,0.136429905500355
"385","ENSG00000022267.16",-0.659678434322962,0.0206353434858597
"386","ENSG00000022277.12",0.579794724611862,0.00305635746217902
"387","ENSG00000022556.15",-0.810196694723259,0.0116897452704052
"388","ENSG00000022567.9",0.0293665892728266,0.915672882032496
"391","ENSG00000023041.11",0.0545918961325273,0.564885353421265
"392","ENSG00000023171.15",0.60683349997827,0.048620973792
"393","ENSG00000023191.16",0.343562397364396,0.0300202653094533
"394","ENSG00000023228.13",0.101305281642935,0.473945960990306
"395","ENSG00000023287.12",-0.0301876622831628,0.891250513732964
"396","ENSG00000023318.7",0.586785696142393,0.0128554942400197
"397","ENSG00000023330.14",0.536068798507971,0.00356147453069344
"400","ENSG00000023572.8",0.380495943517347,0.0673237990572006
"401","ENSG00000023608.4",-0.213498083843706,0.265821341165437
"402","ENSG00000023697.12",0.288400761858706,0.041660354898414
"403","ENSG00000023734.10",-0.0657173792070547,0.586334157945456
"404","ENSG00000023839.10",-0.0732053194980574,0.769435006238597
"405","ENSG00000023892.10",0.312009845775151,0.0582037979576059
"406","ENSG00000023902.13",0.188630815490591,0.313172326429784
"407","ENSG00000023909.9",0.952939533879004,0.0255401288604989
"408","ENSG00000024048.10",-0.0368851419165098,0.862932473457027
"409","ENSG00000024422.11",0.090147463178197,0.903387949579536
"410","ENSG00000024526.16",-0.146438287678106,0.809112810018366
"411","ENSG00000024862.17",0.411723829855256,0.0175359812419291
"412","ENSG00000025039.14",0.729204012389705,0.00279198659603867
"414","ENSG00000025293.16",-0.361838102606187,0.0116150591670248
"415","ENSG00000025423.11",-0.454958461986463,0.462425278367328
"416","ENSG00000025434.18",0.727971497483235,0.0050989687972307
"418","ENSG00000025770.18",-0.215256260335805,0.223076726060718
"419","ENSG00000025772.7",-0.183136805883392,0.359968665761794
"420","ENSG00000025796.13",-0.168146494952664,0.161503114035731
"421","ENSG00000025800.13",0.170897811399216,0.175538707386725
"423","ENSG00000026036.21",0.302280088059872,0.170177205833663
"424","ENSG00000026103.20",0.712207377645109,0.104339058617002
"425","ENSG00000026297.15",0.141537206662622,0.549846504169811
"427","ENSG00000026559.13",-0.759517283446748,0.108136118538474
"428","ENSG00000026652.13",0.228180463649992,0.253496134377737
"429","ENSG00000026751.16",0.34903016306701,0.205549169731212
"430","ENSG00000026950.16",-0.145534755733998,0.551923213130558
"431","ENSG00000027001.9",-0.729732544919795,0.0126840301234761
"432","ENSG00000027075.13",-0.847105349905233,0.00596569053446245
"433","ENSG00000027644.4",-0.777632981785666,0.301287033596721
"435","ENSG00000027847.13",0.0443892230863339,0.773036877870757
"436","ENSG00000027869.11",-0.167834758568795,0.64260718886471
"437","ENSG00000028116.16",0.562532000509757,0.0113414812312758
"438","ENSG00000028137.17",0.532123306134031,0.00337097954243086
"439","ENSG00000028203.17",-0.458282194412888,0.00661129937544825
"440","ENSG00000028277.21",0.0324371939706526,0.871750814791844
"441","ENSG00000028310.17",-0.0823820476023966,0.613629793359104
"442","ENSG00000028528.14",0.357013816365432,0.0434629524169652
"443","ENSG00000028839.9",0.182645563904884,0.221299574455126
"444","ENSG00000029153.14",-0.0937333416599911,0.799145319425973
"445","ENSG00000029363.15",-0.369057259572787,0.00770296861052475
"446","ENSG00000029364.11",0.0807711992261128,0.549018190638437
"447","ENSG00000029534.19",-0.253836179977385,0.303248522841035
"448","ENSG00000029639.10",-0.227627840069904,0.184550808291844
"449","ENSG00000029725.16",-0.294037826506705,0.0175655569669069
"450","ENSG00000029993.14",0.299348177129554,0.41716682987778
"451","ENSG00000030066.13",-0.617914448007521,0.00680681328309059
"452","ENSG00000030110.12",0.503102235619224,0.0102721198467692
"455","ENSG00000031003.10",-0.417641575946075,0.0104410759405124
"456","ENSG00000031081.10",0.0355929827649455,0.862103917331836
"457","ENSG00000031691.6",-0.22609537404578,0.355108848936184
"458","ENSG00000031698.12",0.095602588387162,0.416622863652699
"459","ENSG00000031823.14",0.0805639950695415,0.454338178923699
"460","ENSG00000032219.18",-0.0498473717864892,0.788047129589554
"461","ENSG00000032389.12",-0.0152602252711292,0.925467578383477
"462","ENSG00000032444.15",0.728595922529796,0.00606848445424753
"463","ENSG00000032742.17",-0.134745856929135,0.473071828234191
"464","ENSG00000033011.11",-0.181987427178601,0.273559396988657
"465","ENSG00000033030.13",-0.23561075416771,0.06438449879431
"466","ENSG00000033050.7",-0.262078832023851,0.0656087174397264
"467","ENSG00000033100.15",0.350050981145625,0.0110824794821503
"468","ENSG00000033122.18",-0.755606028574186,0.0983375917277238
"469","ENSG00000033170.16",-0.828798652718312,0.00440175800997992
"470","ENSG00000033178.12",0.147869933308268,0.478465776926873
"471","ENSG00000033327.12",0.407920430292674,0.142537244232997
"472","ENSG00000033627.15",0.592937132685667,0.00356574343250592
"473","ENSG00000033800.13",0.155516169763648,0.348585231499643
"475","ENSG00000034053.14",-0.793974446232786,0.0297643582889281
"477","ENSG00000034239.10",-0.744625217914069,0.313766680020898
"478","ENSG00000034510.5",0.390284714256007,0.110259843349008
"479","ENSG00000034533.11",-0.253679362914069,0.0510057613143971
"480","ENSG00000034677.12",-0.244627427565623,0.15748325404934
"481","ENSG00000034693.14",-0.4749670109022,0.0134972055496596
"482","ENSG00000034713.7",0.446671616332674,0.00849720508628543
"483","ENSG00000035115.21",-0.908287310292628,0.00247864901353373
"484","ENSG00000035141.7",-0.305674318505736,0.0605152954116012
"485","ENSG00000035403.16",0.0780351817683474,0.674475078609587
"486","ENSG00000035499.12",-0.600260877188159,0.340479493431553
"487","ENSG00000035664.11",0.00638391942931741,0.983351073673712
"488","ENSG00000035681.7",0.138949903299561,0.491398785339574
"489","ENSG00000035687.9",-0.083686621004903,0.638200996761712
